time,spring.w_rel_ref,spring.w_rel_sim,spring.w_rel_relerr
0.4208,0,0,0
0.4216,0,0,0
0.4224,0,0,0
0.4232,0,0,0
0.424,0,0,0
0.4248,0,0,0
0.4256,0,0,0
0.4264,0,0,0
0.4272,0,0,0
0.428,0,0,0
0.4288,0,0,0
0.4296,0,0,0
0.4304,0,0,0
0.4312,0,0,0
0.432,0,0,0
0.4328,0,0,0
0.4336,0,0,0
0.4344,0,0,0
0.4352,0,0,0
0.436,0,0,0
0.4368,0,0,0
0.4376,0,0,0
0.4384,0,0,0
0.4392,0,0,0
0.44,0,0,0
0.4408,0,0,0
0.4416,0,0,0
0.4424,0,0,0
0.4432,0,0,0
0.444,0,0,0
0.4448,0,0,0
0.4456,0,0,0
0.4464,0,0,0
0.4472,0,0,0
0.448,0,0,0
0.4488,0,0,0
0.4496,0,0,0
0.4504,0,0,0
0.4512,0,0,0
0.452,0,0,0
0.4528,0,0,0
0.4536,0,0,0
0.4544,0,0,0
0.4552,0,0,0
0.456,0,0,0
0.4568,0,0,0
0.4576,0,0,0
0.4584,0,0,0
0.4592,0,0,0
0.46,0,0,0
0.4608,0,0,0
0.4616,0,0,0
0.4624,0,0,0
0.4632,0,0,0
0.464,0,0,0
0.4648,0,0,0
0.4656,0,0,0
0.4664,0,0,0
0.4672,0,0,0
0.468,0,0,0
0.4688,0,0,0
0.4696,0,0,0
0.4704,0,0,0
0.4712,0,0,0
0.472,0,0,0
0.4728,0,0,0
0.4736,0,0,0
0.4744,0,0,0
0.4752,0,0,0
0.476,0,0,0
0.4768,0,0,0
0.4776,0,0,0
0.4784,0,0,0
0.4792,0,0,0
0.48,0,0,0
0.4808,0,0,0
0.4816,0,0,0
0.4824,0,0,0
0.4832,0,0,0
0.484,0,0,0
0.4848,0,0,0
0.4856,0,0,0
0.4864,0,0,0
0.4872,0,0,0
0.488,0,0,0
0.4888,0,0,0
0.4896,0,0,0
0.4904,0,0,0
0.4912,0,0,0
0.492,0,0,0
0.4928,0,0,0
0.4936,0,0,0
0.4944,0,0,0
0.4952,0,0,0
0.496,0,0,0
0.4968,0,0,0
0.4976,0,0,0
0.4984,0,0,0
0.4992,0,0,0
0.5,0,-3.848981253e-08,8.57373e-06
0.5,0,-3.848981253e-08,8.57373e-06
0.5008,-2.98578869e-05,-3.204558143e-05,0.000487316
0.5016,-0.0001123977264,-0.0001162849821,0.000865899
0.5024,-0.0002375915875,-0.0002427077166,0.00113963
0.5032,-0.0003964566533,-0.0004025455799,0.00135633
0.504,-0.0005813058204,-0.0005881775626,0.0015307
0.5048,-0.0007855540931,-0.0007930023018,0.00165911
0.5056,-0.001003498909,-0.001011333968,0.00174529
0.5064,-0.001230239794,-0.001238297497,0.00179488
0.5072,-0.001461590066,-0.001469734106,0.00181411
0.508,-0.001694006868,-0.001702120197,0.00180727
0.5088,-0.00192452068,-0.001932517228,0.00178126
0.5096,-0.002150665962,-0.002158459333,0.001736
0.5104,-0.002370415469,-0.002377926381,0.00167308
0.5112,-0.00258210893,-0.002589280983,0.0015976
0.512,-0.002784450674,-0.002791232884,0.00151076
0.5128,-0.002976405427,-0.002982780991,0.00142018
0.5136,-0.003157220261,-0.003163158259,0.00132271
0.5144,-0.003326338184,-0.003331834882,0.00122441
0.5152,-0.003483415361,-0.003488466157,0.00112508
0.516,-0.003628260341,-0.00363286778,0.00102632
0.5168,-0.003760826087,-0.003765008526,0.000931652
0.5176,-0.003881181706,-0.003884950372,0.000839483
0.5184,-0.003989492055,-0.003992848491,0.000747657
0.5192,-0.004086003564,-0.0040889516,0.000656685
0.52,-0.004171024367,-0.004173585958,0.000570603
0.5208,-0.004244920167,-0.004247096157,0.000484709
0.5216,-0.004308090433,-0.004309905672,0.000404351
0.5224,-0.004360976322,-0.004362453218,0.000328984
0.5232,-0.004404031993,-0.004405192746,0.000258562
0.524,-0.004437738584,-0.004438593447,0.000190424
0.5248,-0.004462577362,-0.004463139749,0.000125273
0.5256,-0.004479042471,-0.004479333451,6.48168e-05
0.5264,-0.004487620009,-0.004487655166,7.83141e-06
0.5272,-0.004488798662,-0.004488590601,4.63462e-05
0.528,-0.004483052689,-0.004482622109,9.59133e-05
0.5288,-0.004470852995,-0.004470217385,0.000141584
0.5296,-0.004452651414,-0.004451829468,0.000183091
0.5304,-0.00442889247,-0.004427896744,0.000221801
0.5312,-0.004399999458,-0.004398842939,0.000257619
0.532,-0.004366384789,-0.004365077126,0.000291286
0.5328,-0.004328439413,-0.004326993716,0.000322034
0.5336,-0.004286540582,-0.004284964927,0.000350982
0.5344,-0.004241044788,-0.004239360324,0.00037522
0.5352,-0.004192295315,-0.004190513105,0.000396993
0.536,-0.004140614745,-0.004138740745,0.00041744
0.5368,-0.004086308382,-0.004084345003,0.000437349
0.5376,-0.004029663292,-0.004027611916,0.000456951
0.5384,-0.00397094881,-0.003968811802,0.000476026
0.5392,-0.003910414755,-0.003908199258,0.000493509
0.54,-0.003848292277,-0.003846013163,0.00050768
0.5408,-0.003784794864,-0.003782476674,0.000516384
0.5416,-0.003720157043,-0.003717797232,0.000525656
0.5424,-0.003654556855,-0.003652166554,0.000532447
0.5432,-0.003588172258,-0.003585759951,0.00053735
0.544,-0.003521167692,-0.003518733202,0.000542291
0.5448,-0.00345370309,-0.003451267292,0.000542582
0.5456,-0.00338591823,-0.003383494636,0.000539864
0.5464,-0.003317944198,-0.003315539989,0.000535546
0.5472,-0.003249901844,-0.003247520445,0.000530465
0.548,-0.00318190414,-0.003179545437,0.000525409
0.5488,-0.003114053398,-0.003111716739,0.000520499
0.5496,-0.003046443682,-0.003044128463,0.000515723
0.5504,-0.002979161488,-0.002976867062,0.000511091
0.5512,-0.002912280896,-0.002910011326,0.000505554
0.552,-0.002845872076,-0.002843632388,0.000498898
0.5528,-0.002779999581,-0.002777793717,0.000491364
0.5536,-0.002714720922,-0.002712551124,0.00048333
0.5544,-0.00265008481,-0.002647952757,0.000474922
0.5552,-0.002586135584,-0.002584034206,0.000468089
0.556,-0.002522914314,-0.002520836401,0.000462862
0.5568,-0.002460456604,-0.002458412692,0.000455288
0.5576,-0.002398792366,-0.002396787747,0.000446536
0.5584,-0.002337947621,-0.002335984132,0.000437374
0.5592,-0.002277946621,-0.002276022317,0.000428645
0.56,-0.002218809938,-0.002216920667,0.000420842
0.5608,-0.002160553329,-0.00215869545,0.000413849
0.5616,-0.002103188692,-0.002101360835,0.000407161
0.5624,-0.002046729392,-0.002044928886,0.000401069
0.5632,-0.00199118548,-0.001989409573,0.000395589
0.564,-0.001936563046,-0.001934810761,0.000390327
0.5648,-0.001882863032,-0.001881138217,0.000384208
0.5656,-0.001830091151,-0.001828395609,0.000377688
0.5664,-0.00177824949,-0.001776584503,0.000370881
0.5672,-0.001727337627,-0.001725704365,0.000363814
0.568,-0.001677349756,-0.001675752563,0.00035578
0.5688,-0.001628285239,-0.001626724362,0.00034769
0.5696,-0.001580140267,-0.00157861293,0.000340219
0.5704,-0.001532909752,-0.001531402886,0.00033566
0.5712,-0.001486584687,-0.001485104101,0.000329805
0.572,-0.001441159482,-0.0014397084,0.000323233
0.5728,-0.00139662654,-0.001395206033,0.000316423
0.5736,-0.001352977673,-0.001351587114,0.000309752
0.5744,-0.001310201979,-0.001308841625,0.000303023
0.5752,-0.001268290952,-0.00126695942,0.000296603
0.576,-0.001227234892,-0.001225930216,0.000290621
0.5768,-0.001187023964,-0.0011857436,0.000285205
0.5776,-0.001147645585,-0.001146389029,0.000279902
0.5784,-0.001109089962,-0.001107855824,0.000274908
0.5792,-0.001071346264,-0.001070133176,0.000270219
0.58,-0.001034403691,-0.001033210145,0.000265867
0.5808,-0.0009982491839,-0.000997075656,0.000261407
0.5816,-0.0009628718079,-0.000961718505,0.000256902
0.5824,-0.000928260253,-0.0009271273541,0.000252357
0.5832,-0.0008944031264,-0.0008932907338,0.000247789
0.584,-0.0008612877256,-0.0008601970425,0.000242953
0.5848,-0.0008289023882,-0.0008278345466,0.000237865
0.5856,-0.0007972356079,-0.0007961913804,0.000232605
0.5864,-0.0007662757552,-0.000765255546,0.000227255
0.5872,-0.0007360107083,-0.0007350149136,0.000221817
0.588,-0.0007064286996,-0.0007054572213,0.0002164
0.5888,-0.0006775182864,-0.0006765700751,0.000211217
0.5896,-0.0006492679966,-0.0006483401866,0.000206673
0.5904,-0.000621666208,-0.0006207583973,0.000202218
0.5912,-0.000594701459,-0.0005938135729,0.00019778
0.592,-0.0005683626532,-0.0005674944013,0.000193406
0.5928,-0.0005426387415,-0.0005417897089,0.000189125
0.5936,-0.0005175184876,-0.0005166884607,0.000184891
0.5944,-0.0004929906608,-0.0004921797602,0.000180631
0.5952,-0.0004690446309,-0.0004682528494,0.000176372
0.596,-0.0004456697049,-0.0004448971088,0.000172098
0.5968,-0.000422855338,-0.0004221020573,0.000167796
0.5976,-0.0004005911421,-0.0003998573527,0.000163454
0.5984,-0.0003788668951,-0.0003781527908,0.000159069
0.5992,-0.0003576725492,-0.0003569783063,0.000154645
0.6,-0.0003369981897,-0.0003363239723,0.000150184
0.6008,-0.0003168340232,-0.0003161800003,0.000145686
0.6016,-0.0002971706199,-0.0002965367405,0.000141199
0.6024,-0.0002779986788,-0.0002773846815,0.00013677
0.6032,-0.0002593091114,-0.0002587144503,0.000132463
0.604,-0.0002410930498,-0.0002405168128,0.000128359
0.6048,-0.000223341855,-0.0002227826729,0.00012456
0.6056,-0.0002060471256,-0.0002055030735,0.000121189
0.6064,-0.0001891999928,-0.0001886691957,0.000118237
0.6072,-0.0001727870246,-0.0001722723591,0.000114643
0.608,-0.0001568031138,-0.0001563040221,0.000111174
0.6088,-0.0001412398989,-0.0001407557813,0.000107839
0.6096,-0.0001260891551,-0.0001256193721,0.000104646
0.6104,-0.0001113427932,-0.0001108866681,0.000101603
0.6112,-9.699285916e-05,-9.654968157e-05,9.87193e-05
0.612,-8.303153378e-05,-8.26005634e-05,9.60001e-05
0.6128,-6.945113205e-05,-6.903160285e-05,9.34515e-05
0.6136,-5.624346015e-05,-5.583522774e-05,9.09351e-05
0.6144,-4.340136042e-05,-4.300535537e-05,8.82114e-05
0.6152,-3.091748723e-05,-3.053242852e-05,8.57731e-05
0.616,-1.878458601e-05,-1.840933723e-05,8.35879e-05
0.6168,-6.995521224e-06,-6.629167221e-06,8.16066e-05
0.6176,4.456724853e-06,4.814901794e-06,7.97851e-05
0.6184,1.557905332e-05,1.592959614e-05,7.80846e-05
0.6192,2.637824986e-05,2.672154818e-05,7.64708e-05
0.62,3.686103966e-05,3.71972963e-05,7.49023e-05
0.6208,4.703397752e-05,4.736328491e-05,7.33543e-05
0.6216,5.690350543e-05,5.722586448e-05,7.18066e-05
0.6224,6.647596967e-05,6.679129148e-05,7.0239e-05
0.6232,7.575760836e-05,7.606572842e-05,6.86348e-05
0.624,8.475455271e-05,8.505524386e-05,6.698e-05
0.6248,9.347282827e-05,9.376581237e-05,6.52632e-05
0.6256,0.0001019183562,0.0001022033145,6.34754e-05
0.6264,0.0001100967321,0.000110373537,6.16592e-05
0.6272,0.0001180135571,0.0001182821725,5.9835e-05
0.628,0.0001256745301,0.0001259348197,5.79804e-05
0.6288,0.0001330851086,0.0001333369833,5.61059e-05
0.6296,0.0001402506449,0.0001404940741,5.42247e-05
0.6304,0.0001471763866,0.0001474114089,5.2352e-05
0.6312,0.0001538674778,0.0001540942105,5.05055e-05
0.632,0.0001603289601,0.0001605476077,4.87045e-05
0.6328,0.0001665659299,0.0001667766355,4.69354e-05
0.6336,0.0001725834933,0.0001727862348,4.51613e-05
0.6344,0.0001783862386,0.0001785812526,4.344e-05
0.6352,0.0001839788697,0.0001841664417,4.17823e-05
0.636,0.0001893660006,0.0001895464613,4.01982e-05
0.6368,0.0001945521562,0.0001947258764,3.86968e-05
0.6376,0.0001995417738,0.000199709158,3.72854e-05
0.6384,0.0002043392045,0.0002045006833,3.59699e-05
0.6392,0.0002089487991,0.0002091047354,3.47353e-05
0.64,0.0002133752025,0.0002135255035,3.348e-05
0.6408,0.0002176222773,0.0002177670828,3.22559e-05
0.6416,0.0002216941169,0.0002218334745,3.10424e-05
0.6424,0.0002255947443,0.0002257271735,2.9499e-05
0.6432,0.0002293281144,0.000229453237,2.78715e-05
0.644,0.0002328981151,0.0002330170107,2.64844e-05
0.6448,0.0002363085696,0.0002364221123,2.5292e-05
0.6456,0.000239563238,0.0002396721105,2.42517e-05
0.6464,0.0002426656011,0.000242770524,2.33719e-05
0.6472,0.0002456194013,0.0002457208224,2.25919e-05
0.648,0.0002484281956,0.0002485264255,2.1881e-05
0.6488,0.0002510954789,0.0002511907037,2.12116e-05
0.6496,0.0002536246887,0.000253716978,2.05577e-05
0.6504,0.0002560192064,0.0002561085197,1.98948e-05
0.6512,0.0002582823588,0.0002583685506,1.91995e-05
0.652,0.0002604174201,0.0002605002432,1.84491e-05
0.6528,0.0002624271304,0.0002625067203,1.77289e-05
0.6536,0.0002643147376,0.0002643910551,1.7e-05
0.6544,0.0002660833877,0.0002661562717,1.62351e-05
0.6552,0.0002677360723,0.0002678053442,1.54305e-05
0.656,0.0002692757275,0.0002693411975,1.45837e-05
0.6568,0.0002707052352,0.0002707667069,1.3693e-05
0.6576,0.0002720274241,0.0002720846982,1.2758e-05
0.6584,0.0002732450709,0.0002732979477,1.17785e-05
0.6592,0.0002743607397,0.000274409182,1.07907e-05
0.66,0.0002753770472,0.0002754210786,9.80815e-06
0.6608,0.0002762966684,0.0002763362652,8.82032e-06
0.6616,0.0002771221425,0.0002771573199,7.8359e-06
0.6624,0.000277855957,0.0002778867716,6.86405e-06
0.6632,0.0002785005487,0.0002785270995,5.91426e-06
0.664,0.0002790583043,0.0002790807332,4.9961e-06
0.6648,0.0002795315613,0.000279550053,4.11909e-06
0.6656,0.0002799226436,0.0002799373896,3.28472e-06
0.6664,0.0002802338402,0.0002802450241,2.49125e-06
0.6672,0.0002804673184,0.0002804751883,1.75304e-06
0.668,0.0002806252397,0.0002806300642,1.07467e-06
0.6688,0.0002807097223,0.0002807117847,4.59389e-07
0.6696,0.0002807228417,0.0002807224327,9.1102e-08
0.6704,0.0002806666315,0.000280664042,5.76818e-07
0.6712,0.0002805430846,0.0002805385966,9.99705e-07
0.672,0.0002803541623,0.0002803480313,1.36571e-06
0.6728,0.0002801018131,0.000280094231,1.68894e-06
0.6736,0.0002797878948,0.0002797790314,1.97434e-06
0.6744,0.0002794142516,0.0002794042187,2.23488e-06
0.6752,0.0002789826925,0.0002789715292,2.48666e-06
0.676,0.0002784949917,0.0002784826502,2.7491e-06
0.6768,0.0002779528896,0.0002779392192,3.04511e-06
0.6776,0.0002773580938,0.0002773407509,3.86318e-06
0.6784,0.0002767122764,0.0002766912789,4.67727e-06
0.6792,0.0002760168959,0.0002759932319,5.27123e-06
0.68,0.0002752736592,0.0002752480577,5.70281e-06
0.6808,0.0002744841283,0.0002744571831,6.00214e-06
0.6816,0.0002736498339,0.0002736220137,6.19703e-06
0.6824,0.0002727722764,0.0002727439346,6.31324e-06
0.6832,0.0002718529267,0.0002718243094,6.37458e-06
0.684,0.0002708932265,0.0002708644813,6.4031e-06
0.6848,0.0002698945899,0.000269865772,6.41927e-06
0.6856,0.0002688582227,0.0002688294827,6.40193e-06
0.6864,0.0002677855269,0.0002677568933,6.37823e-06
0.6872,0.0002666778375,0.0002666492629,6.36509e-06
0.688,0.0002655364327,0.0002655078296,6.37143e-06
0.6888,0.0002643625626,0.0002643338106,6.40461e-06
0.6896,0.0002631574502,0.000263128402,6.47058e-06
0.6904,0.0002619222913,0.0002618927791,6.57395e-06
0.6912,0.0002606582558,0.0002606280961,6.71817e-06
0.692,0.000259366443,0.0002593354863,6.89569e-06
0.6928,0.0002580479616,0.0002580160621,7.1057e-06
0.6936,0.0002567039164,0.0002566709149,7.35118e-06
0.6944,0.0002553353676,0.000255301115,7.62988e-06
0.6952,0.000253943351,0.000253907712,7.9387e-06
0.696,0.0002525288779,0.0002524917342,8.27387e-06
0.6968,0.0002510929363,0.0002510541893,8.63102e-06
0.6976,0.000249636491,0.0002495960639,9.00528e-06
0.6984,0.0002481604878,0.0002481183234,9.39227e-06
0.6992,0.0002466658509,0.0002466219126,9.78738e-06
0.7,0.0002451534762,0.0002451077552,1.01845e-05
0.7008,0.0002436242427,0.0002435767539,1.05783e-05
0.7016,0.0002420790086,0.0002420297905,1.09635e-05
0.7024,0.0002405186123,0.0002404677256,1.13352e-05
